Date,Open Price,High Price,Low Price,Close Price,WAP,No.of Shares,No. of Trades,Total Turnover (Rs.),Deliverable Quantity,% Deli. Qty to Traded Qty,Spread High-Low,Spread Close-Open
16-April-2024,836.00,880.60,825.45,832.00,831.089516864175022789,16455,76,13675578.00,15633,95.00,55.15,-4.00
15-April-2024,823.55,841.95,820.40,832.25,829.105976095617529880,1255,107,1040528.00,987,78.65,21.55,8.70
12-April-2024,823.00,829.20,816.65,825.50,825.399060691011031419,27467,86,22671236.00,26720,97.28,12.55,2.50
10-April-2024,821.05,823.85,810.00,822.05,816.080381471389645776,734,59,599003.00,434,59.13,13.85,1.00
9-April-2024,809.30,811.00,799.00,801.20,804.534181240063593004,1258,295,1012104.00,609,48.41,12.00,-8.10
8-April-2024,839.90,839.90,780.00,807.30,794.817884405670665212,917,46,728848.00,574,62.60,59.90,-32.60
5-April-2024,794.40,796.70,782.00,783.60,789.250604351329572925,1241,60,979460.00,1000,80.58,14.70,-10.80
4-April-2024,815.35,816.90,794.40,796.90,804.215928530697586010,5261,161,4230980.00,4000,76.03,22.50,-18.45
3-April-2024,795.00,825.70,784.30,817.20,816.715579710144927536,1656,66,1352481.00,1347,81.34,41.40,22.20
2-April-2024,815.65,816.65,798.75,800.00,803.611299435028248587,885,91,711196.00,656,74.12,17.90,-15.65
1-April-2024,762.00,820.20,762.00,816.30,815.393548387096774193,465,40,379158.00,365,78.49,58.20,54.30
28-March-2024,812.80,828.00,812.80,821.20,824.734107997265892002,1463,189,1206586.00,1372,93.78,15.20,8.40
27-March-2024,829.80,829.80,810.25,819.00,815.350515777969864401,262613,35,214121645.00,262544,99.97,19.55,-10.80
26-March-2024,850.00,850.00,809.00,809.70,819.909511419485400404,3459,117,2836067.00,2104,60.83,41.00,-40.30
22-March-2024,824.00,842.45,824.00,831.75,830.911764705882352941,544,33,452016.00,435,79.96,18.45,7.75
21-March-2024,836.55,837.20,811.95,817.85,821.094043887147335423,638,47,523858.00,487,76.33,25.25,-18.70
20-March-2024,848.30,848.30,820.05,831.05,830.287560581583198707,619,76,513948.00,404,65.27,28.25,-17.25
19-March-2024,821.00,831.55,821.00,824.45,827.957095709570957095,303,41,250871.00,188,62.05,10.55,3.45
18-March-2024,825.00,825.00,809.65,819.80,818.236897274633123689,477,47,390299.00,290,60.80,15.35,-5.20
15-March-2024,777.30,821.80,777.30,811.95,798.780580951278787177,17282,97,13804526.00,16383,94.80,44.50,34.65
14-March-2024,759.80,795.00,759.80,790.50,785.026925953627524308,1337,102,1049581.00,834,62.38,35.20,30.70
13-March-2024,783.40,791.25,752.90,764.10,771.382867132867132867,572,56,441231.00,342,59.79,38.35,-19.30
12-March-2024,795.05,802.25,792.75,797.70,796.638702460850111856,894,90,712195.00,650,72.71,9.50,2.65
11-March-2024,849.00,849.00,789.75,792.40,800.416528925619834710,1210,113,968504.00,969,80.08,59.25,-56.60
7-March-2024,790.00,806.75,789.05,795.00,795.431055398301657905,2473,93,1967101.00,1831,74.04,17.70,5.00
6-March-2024,763.80,791.40,755.50,788.75,775.345316455696202531,1975,224,1531307.00,1544,78.18,35.90,24.95
5-March-2024,740.00,777.50,733.70,764.80,762.147099767981438515,12930,299,9854562.00,12249,94.73,43.80,24.80
4-March-2024,738.00,746.70,732.70,736.15,740.823611111111111111,720,41,533393.00,485,67.36,14.00,-1.85
2-March-2024,727.40,727.80,690.75,723.25,711.431372549019607843,153,9,108849.00,151,98.69,37.05,-4.15
1-March-2024,727.10,730.00,719.00,727.05,725.440506329113924050,395,29,286549.00,245,62.03,11.00,-0.05
29-February-2024,726.40,734.10,699.90,720.95,714.482512491077801570,1401,79,1000990.00,793,56.60,34.20,-5.45
28-February-2024,726.00,748.60,725.00,727.20,731.162427745664739884,1730,84,1264911.00,962,55.61,23.60,1.20
27-February-2024,725.00,728.50,704.00,725.05,722.551584377302873986,2714,241,1961005.00,1651,60.83,24.50,0.05
26-February-2024,724.80,724.80,707.50,709.65,710.692101740294511378,1494,165,1061774.00,1413,94.58,17.30,-15.15
23-February-2024,720.00,726.10,717.15,723.25,720.986982013316108516,10063,224,7255292.00,9335,92.77,8.95,3.25
22-February-2024,738.35,740.25,697.25,735.10,715.899698285377879166,13589,798,9728361.00,2802,20.62,43.00,-3.25
21-February-2024,750.00,750.00,733.60,738.35,744.760835913312693498,1292,111,962231.00,628,48.61,16.40,-11.65
20-February-2024,735.85,745.00,735.10,741.25,738.261847389558232931,1245,65,919136.00,929,74.62,9.90,5.40
19-February-2024,705.00,740.35,705.00,738.70,735.479157894736842105,2375,232,1746763.00,1746,73.52,35.35,33.70
